fight_id,event_id,referee,f_1,f_2,winner,num_rounds,title_fight,weight_class,weight_class_rank,gender,result,result_details,finish_round,finish_time,fight_url
5600,525,"Jason Herzog",3964,2181,2181,3,F,"Women's Flyweight",2,F,Submission,"Armbar From Bottom Guard",1,4:29,http://ufcstats.com/fight-details/5885445f39dac389
5601,525,"Herb Dean",462,3327,462,3,F,Middleweight,10,M,KO/TKO,"Punches to Head On Ground",3,0:26,http://ufcstats.com/fight-details/0b88d0c76f9cd7e4
5602,526,"Chris Tognoni",3053,94,3053,3,F,Bantamweight,6,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/5c8d9d893d163d51
5603,526,"Mark Smith",4035,258,4035,3,F,Featherweight,7,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/e255fc129f225a55
5604,526,"Jason Herzog",3721,1694,3721,3,F,Featherweight,7,M,Submission,"Rear Naked Choke",3,1:43,http://ufcstats.com/fight-details/1308213458d8596b
5605,526,"Herb Dean",3207,3733,3207,3,F,Middleweight,10,M,KO/TKO,"Punch to Head At Distance",1,4:14,http://ufcstats.com/fight-details/e8f4e8ff49678b44
5606,526,"Chris Tognoni",1443,2510,1443,3,F,Lightweight,8,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/26173f6491300eaa
5607,526,"Mark Smith",1559,469,1559,3,F,Middleweight,10,M,KO/TKO,"Punch to Head At Distance",3,0:32,http://ufcstats.com/fight-details/05f6459d1f3ed13f
5608,526,"Jason Herzog",2328,3518,2328,3,F,Welterweight,9,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/6f1892ed71d943d7
5609,526,"Herb Dean",806,1571,806,3,F,Lightweight,8,M,KO/TKO,"Spinning Back Fist Head",1,4:38,http://ufcstats.com/fight-details/cfb189e326553f0a
5610,526,"Mark Smith",3241,3540,3241,3,F,"Women's Bantamweight",3,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/ad62675e819e92fc
5611,526,"Chris Tognoni",2880,3533,3533,3,F,Middleweight,10,M,Submission,"Guillotine Choke From Bottom Half Guard",1,3:41,http://ufcstats.com/fight-details/c2ddadfa1a1056be
5612,526,"Jason Herzog",34,3903,3903,3,F,Middleweight,10,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/22e10b23784e5efc
5613,526,"Herb Dean",2051,2674,2051,5,F,Heavyweight,12,M,KO/TKO,"Punches to Head On Ground",2,0:21,http://ufcstats.com/fight-details/a2e34655a41ba45c
5614,527,"Chris Tognoni",1792,1829,1792,3,F,Featherweight,7,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/86deadaab9905a03
5615,527,"Herb Dean",809,2894,809,3,F,Heavyweight,12,M,KO/TKO,"Knee to Head At Distance",1,4:28,http://ufcstats.com/fight-details/2e9ad55f2e2f7c56
5616,527,"Mark Smith",4012,3484,3484,3,F,"Women's Strawweight",1,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/745bdd823161da89
5617,527,"Dan Miragliotta",452,616,616,3,F,Featherweight,7,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/3e4b8bd71e8bceb2
5618,527,"Marc Goddard",1525,1681,1681,3,F,"Women's Strawweight",1,F,Submission,"Armbar From Mount",1,1:44,http://ufcstats.com/fight-details/5081319e58f9759f
5619,527,"Herb Dean",2386,2864,2864,3,F,Lightweight,8,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/054794810817c1cc
5620,527,"Chris Tognoni",905,965,965,3,F,Bantamweight,6,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/57939328c1214107
5621,527,"Mark Smith",488,2875,2875,3,F,Featherweight,7,M,KO/TKO,"Elbows to Head From Crucifix",2,4:37,http://ufcstats.com/fight-details/0d9e9127c62811f9
5622,527,"Dan Miragliotta",917,3146,3146,3,F,Heavyweight,12,M,KO/TKO,"Punch to Head At Distance",2,3:47,http://ufcstats.com/fight-details/dc24c4759651c6ad
5623,527,"Herb Dean",2652,3804,3804,3,F,Bantamweight,6,M,KO/TKO,"Elbows to Head From Guard",1,4:40,http://ufcstats.com/fight-details/7200343d2e957cf3
5624,527,"Marc Goddard",2402,706,2402,5,T,Heavyweight,12,M,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/3bdacc82209b33f5
5625,528,"Mark Smith",2401,3309,3309,3,F,Welterweight,9,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/949619e1b1de9e5f
5626,528,"Jason Herzog",3827,3977,3977,3,F,"Light Heavyweight",11,M,"TKO - Doctor's Stoppage","",1,1:31,http://ufcstats.com/fight-details/0ccc86f7d0e84c3e
5627,528,"Jason Herzog",2028,1646,2028,3,F,"Women's Strawweight",1,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/0a3e48cdd97267f4
5628,528,"Chris Tognoni",3093,1360,3093,3,F,Welterweight,9,M,KO/TKO,"Punches to Head In Clinch",1,2:24,http://ufcstats.com/fight-details/cfa0dbc7534f3545
5629,528,"",22,902,902,3,F,"Women's Flyweight",2,F,KO/TKO,"Punches to Head From Mount",2,1:38,http://ufcstats.com/fight-details/37a6fc5e69a7932d
5630,528,"Herb Dean",1605,3458,3458,3,F,Lightweight,8,M,Submission,"Rear Naked Choke",1,3:51,http://ufcstats.com/fight-details/23e548f618dd0e5f
5631,528,"Jason Herzog",2900,3091,3091,3,F,"Light Heavyweight",11,M,KO/TKO,"Elbow to Head In Clinch",1,2:17,http://ufcstats.com/fight-details/5d9a3bfdcd28abb8
5632,528,"Herb Dean",2507,979,979,5,F,Bantamweight,6,M,Decision,Split,5,5:00,http://ufcstats.com/fight-details/dfe14e13aa727a0c
5633,529,"Chris Tognoni",2238,643,2238,3,F,"Women's Strawweight",1,F,Submission,"Rear Naked Choke",2,1:33,http://ufcstats.com/fight-details/e1e31a8dfa9c27f6
5634,529,"Jason Herzog",3815,3922,3815,3,F,"Women's Strawweight",1,F,Submission,"Armbar From Bottom Guard",1,1:53,http://ufcstats.com/fight-details/16358c536d739017
5635,529,"Herb Dean",410,29,410,3,F,Welterweight,9,M,Submission,"Guillotine Choke From Mount",2,1:47,http://ufcstats.com/fight-details/c5ba56d51f6b0171
5636,529,"Chris Tognoni",511,3505,511,3,F,Featherweight,7,M,Submission,"Rear Naked Choke",1,3:38,http://ufcstats.com/fight-details/d43c007dab9c51b0
5637,529,"Mark Smith",870,765,765,3,F,Middleweight,10,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/0a7517a16d2d9db6
5638,529,"Jason Herzog",2880,1808,1808,3,F,Middleweight,10,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/eb9097be07a3c26a
5639,529,"Mark Smith",1961,71,1961,3,F,Featherweight,7,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/3a8e4b830750e9d4
5640,529,"Chris Tognoni",1862,1361,1361,3,F,"Women's Flyweight",2,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/0a9f22de8600c762
5641,529,"Jason Herzog",1988,2167,2167,3,F,Welterweight,9,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/864cddd6e165ea2d
5642,529,"Herb Dean",3437,2954,2954,3,F,"Light Heavyweight",11,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/1ff4586752ee8a93
5643,530,"Mark Smith",3442,212,212,3,F,Bantamweight,6,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/7340b4cbdbac5863
5644,530,"Jason Herzog",157,,157,3,F,"Women's Flyweight",2,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/7930c605c6a6ec88
5645,530,"Herb Dean",1827,3094,1827,3,F,Featherweight,7,M,Submission,"Guillotine Choke From Bottom Guard",1,0:39,http://ufcstats.com/fight-details/7595aabe89020780
5646,530,"Mark Smith",2508,1063,2508,3,F,Middleweight,10,M,Submission,"Armbar From Bottom Guard",1,2:42,http://ufcstats.com/fight-details/e8206c7380441fbb
5647,530,"Chris Tognoni",2816,1633,2816,3,F,Welterweight,9,M,Submission,"Rear Naked Choke",3,4:39,http://ufcstats.com/fight-details/0f279b25ccbecc76
5648,530,"Jason Herzog",3172,2358,3172,3,F,"Light Heavyweight",11,M,KO/TKO,"Punch to Head At Distance",2,4:07,http://ufcstats.com/fight-details/0e809b7e37681783
5649,530,"Herb Dean",2715,3175,2715,5,F,Heavyweight,12,M,KO/TKO,"Elbows to Head On Ground",5,0:26,http://ufcstats.com/fight-details/24341a8cf1152c5c
5650,531,"Marc Goddard",2285,1877,2285,3,F,"Women's Flyweight",2,F,Submission,"Rear Naked Choke",3,3:57,http://ufcstats.com/fight-details/ed8fb10b596e6fa4
5651,531,"Chris Tognoni",242,1661,242,3,F,Welterweight,9,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/463fc1fd1f17befb
5652,531,"Herb Dean",3896,3735,3735,3,F,"Catch Weight",,M,Submission,"Rear Naked Choke",2,4:20,http://ufcstats.com/fight-details/bcc9dca5136fc765
5653,531,"Mark Smith",3111,2249,3111,3,F,Heavyweight,12,M,Submission,"Arm Triangle From Mount",2,4:22,http://ufcstats.com/fight-details/2461756d8acd56d2
5654,531,"Mark Smith",204,1048,1048,3,F,"Women's Bantamweight",3,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/cf0e0f95524f187a
5655,531,"Marc Goddard",2934,2583,2934,3,F,Featherweight,7,M,KO/TKO,"Punch to Head At Distance",3,0:07,http://ufcstats.com/fight-details/c58aaabf2c5635d7
5656,531,"Herb Dean",1368,2775,1368,3,F,Lightweight,8,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/06910bddb0745856
5657,531,"Chris Tognoni",1511,3091,1511,3,F,"Light Heavyweight",11,M,Submission,"Kimura From Bottom Half Guard",3,2:41,http://ufcstats.com/fight-details/3901d9cdbb0949bc
5658,531,"Mark Smith",2430,2017,2430,3,F,"Women's Flyweight",2,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/764012f51c7dc223
5659,531,"Herb Dean",209,3972,209,3,F,Lightweight,8,M,KO/TKO,"Punches to Head At Distance",1,1:33,http://ufcstats.com/fight-details/1ed8776f978a0155
5660,531,"Marc Goddard",3888,1541,3888,5,F,"Women's Strawweight",1,F,Decision,Split,5,5:00,http://ufcstats.com/fight-details/0ffbf3096a13b47e
5661,532,"Chris Tognoni",2554,3054,2554,3,F,Bantamweight,6,M,KO/TKO,"Punches to Head On Ground",2,0:34,http://ufcstats.com/fight-details/579f3280456ad450
5662,532,"Chris Tognoni",1056,3053,1056,3,F,Bantamweight,6,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/3a38b0b566f3045d
5663,532,"Mark Smith",2590,722,722,3,F,Bantamweight,6,M,KO/TKO,"Kick to Head At Distance",1,0:41,http://ufcstats.com/fight-details/42ecb9a94bebc24d
5664,532,"Dan Miragliotta",2398,1973,2398,3,F,Featherweight,7,M,Submission,"Guillotine Choke From Guard",1,0:52,http://ufcstats.com/fight-details/36656dfa32341671
5665,532,"Chris Tognoni",654,93,654,3,F,"Women's Bantamweight",3,F,KO/TKO,"Knee to Head In Clinch",3,4:21,http://ufcstats.com/fight-details/bf614956b28f231c
5666,532,"Jason Herzog",3383,3116,3383,3,F,"Women's Flyweight",2,F,Submission,"Armbar From Bottom Guard",1,2:29,http://ufcstats.com/fight-details/4f3cd94861c6a876
5667,532,"Dan Miragliotta",289,1671,1671,3,F,Featherweight,7,M,Submission,"Guillotine Choke From Mount",3,1:21,http://ufcstats.com/fight-details/aa08ebe1a69c76ca
5668,532,"Jason Herzog",1040,966,966,3,F,Flyweight,5,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/36807d8a7ebc84a5
5669,532,"Mark Smith",1559,3533,1559,3,F,Middleweight,10,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/78c3ca588e55bf31
5670,532,"Jason Herzog",864,2218,864,3,F,"Women's Strawweight",1,F,Submission,"Armbar From Mount",1,3:44,http://ufcstats.com/fight-details/859ca56770ac7672
5671,532,"Dan Miragliotta",3855,3490,3855,3,F,"Light Heavyweight",11,M,KO/TKO,"Punches to Head On Ground",1,2:43,http://ufcstats.com/fight-details/1a484c452623181e
5672,532,"Mark Smith",625,2338,625,3,F,Middleweight,10,M,KO/TKO,"Punch to Head At Distance",1,0:17,http://ufcstats.com/fight-details/498766b46b8b4a7f
5673,532,"Dan Miragliotta",736,3967,736,5,F,Welterweight,9,M,KO/TKO,"to    
      Rib injury",5,1:19,http://ufcstats.com/fight-details/ca531425f5c042db
5674,533,"Jason Herzog",1625,2221,2221,3,F,"Light Heavyweight",11,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/e10481ee3fda7080
5675,533,"Kevin Sataki",1039,1612,1039,3,F,Heavyweight,12,M,Submission,"Scarf Hold From Side Control",1,3:48,http://ufcstats.com/fight-details/8e7b2d62f834b417
5676,533,"Lukasz Bosacki",1889,533,1889,3,F,"Light Heavyweight",11,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/5fb63c34935acce9
5677,533,"Kevin Sataki",4024,1881,1881,3,F,Featherweight,7,M,KO/TKO,"Kick to Head At Distance",1,1:16,http://ufcstats.com/fight-details/eed8c9955cad1e30
5678,533,"Jason Herzog",3199,2270,2270,3,F,Welterweight,9,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/73dbbdfcf7f989c0
5679,533,"Lukasz Bosacki",3031,783,3031,3,F,Lightweight,8,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/9f4d6d192ab4a027
5680,533,"Kevin Sataki",822,3726,822,3,F,Featherweight,7,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/5a00c73efbcf323e
5681,533,"Jason Herzog",3821,1048,3821,3,F,"Women's Bantamweight",3,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/e842c6f63fa2e27a
5682,533,"Lukasz Bosacki",1804,3145,3145,3,F,Flyweight,5,M,Submission,"Guillotine Choke In Clinch",2,0:48,http://ufcstats.com/fight-details/9e674a02db6c03c8
5683,533,"Kevin Sataki",3008,342,342,5,T,"Light Heavyweight",11,M,KO/TKO,"Punch to Head At Distance",2,4:36,http://ufcstats.com/fight-details/4c12c9085200121f
5684,533,"Jason Herzog",19,721,19,5,T,Middleweight,10,M,KO/TKO,"Punch to Head At Distance",2,3:59,http://ufcstats.com/fight-details/fd76b75c28dc247a
5685,534,"Jason Herzog",3799,207,3799,3,F,Lightweight,8,M,KO/TKO,"Kick to Head At Distance",1,1:12,http://ufcstats.com/fight-details/d866afa89d62a4ae
5686,534,"Kevin Sataki",1837,,1837,3,F,Bantamweight,6,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/ac6b2a5f24c2b8bd
5687,534,"Marc Goddard",2098,1172,2098,3,F,"Women's Strawweight",1,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/87105c63df95f929
5688,534,"Kevin Sataki",3940,1636,1636,3,F,Middleweight,10,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/15a422574c3b89e1
5689,534,"Marc Goddard",684,2307,684,3,F,Welterweight,9,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/24ff0bb908095565
5690,534,"Jason Herzog",3700,3679,3679,3,F,Middleweight,10,M,KO/TKO,"Punches to Head From Mount",2,3:15,http://ufcstats.com/fight-details/1e7caef3f6dfde10
5691,534,"Marc Goddard",2860,1006,2860,3,F,Bantamweight,6,M,KO/TKO,"Elbows to Head From Back Control",2,0:44,http://ufcstats.com/fight-details/c00a8682fb5b71bd
5692,534,"",840,2799,840,3,F,"Women's Bantamweight",3,F,Submission,"Guillotine Choke In Clinch",3,3:25,http://ufcstats.com/fight-details/81b16b26774be5d1
5693,534,"Kevin Sataki",827,1078,1078,3,F,Heavyweight,12,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/ba6093c9136f99e9
5694,534,"Marc Goddard",1564,55,1564,5,F,"Women's Bantamweight",3,F,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/0005e00b07cee542
5695,535,"Lukasz Bosacki",3385,3743,3743,3,F,Flyweight,5,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/dbb5d682a2d7f584
5696,535,"Kevin Sataki",713,989,713,3,F,"Women's Bantamweight",3,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/849cc2c331e9b24f
5697,535,"Marc Goddard",624,2466,624,3,F,Featherweight,7,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/89dd4c256ca5d317
5698,535,"Lukasz Bosacki",94,1829,1829,3,F,Bantamweight,6,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/dfb856d4c80bbf04
5699,535,"Kevin Sataki",1808,469,469,3,F,Middleweight,10,M,KO/TKO,"Spinning Back Kick Head",2,2:03,http://ufcstats.com/fight-details/ee57cbd0b68c689d
5700,535,"Marc Goddard",809,2561,809,3,F,Heavyweight,12,M,KO/TKO,"Punches to Head At Distance",1,0:45,http://ufcstats.com/fight-details/1e525f9857019a2e
5701,535,"Lukasz Bosacki",421,329,421,3,F,Middleweight,10,M,KO/TKO,"Punch to Head At Distance",1,1:42,http://ufcstats.com/fight-details/7c4eb0b4845eb0ed
5702,535,"Kevin Sataki",4035,3688,3688,3,F,Featherweight,7,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/22fe6779c3fa649d
5703,535,"Lukasz Bosacki",189,275,189,3,F,Heavyweight,12,M,KO/TKO,"Punches to Head From Mount",1,1:35,http://ufcstats.com/fight-details/e4d831dc318e4e98
5704,535,"Kevin Sataki",2827,938,938,3,F,Middleweight,10,M,KO/TKO,"Punch to Head At Distance",1,3:22,http://ufcstats.com/fight-details/e64075c104471ff0
5705,535,"Marc Goddard",3135,3737,3737,3,F,Heavyweight,12,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/1720a97a2fa261f8
5706,535,"Kevin Sataki",243,118,243,3,F,Featherweight,7,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/db5802643b9fd7d4
5707,535,"Marc Goddard",2458,3212,3212,5,F,Bantamweight,6,M,KO/TKO,"Kick to Head At Distance
      Wheel Kick",2,1:03,http://ufcstats.com/fight-details/727ecd251325b6a8
5708,536,"Lukasz Bosacki",2643,3558,2643,3,F,Bantamweight,6,M,KO/TKO,"Punches to Head On Ground",1,0:51,http://ufcstats.com/fight-details/024a04f78b37b7d9
5709,536,"Anders Ohlsson",144,1381,1381,3,F,"Light Heavyweight",11,M,KO/TKO,"Punches to Head At Distance",2,4:58,http://ufcstats.com/fight-details/b3e12698e65cf8d0
5710,536,"Lukasz Bosacki",2505,4054,4054,3,F,Lightweight,8,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/2735a2ea77ddc0b5
5711,536,"Lukasz Bosacki",2755,2859,2755,3,F,Middleweight,10,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/50e0bcba7551a25f
5712,536,"Anders Ohlsson",3072,392,3072,3,F,"Women's Flyweight",2,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/9b6135943a4c8fe7
5713,536,"Lukasz Bosacki",1213,1940,1940,3,F,Lightweight,8,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/e5279358b128c2ac
5714,536,"Anders Ohlsson",86,2244,2244,3,F,Featherweight,7,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/e4d0be5ae320c4ae
5715,536,"Lukasz Bosacki",3378,1918,1918,3,F,Welterweight,9,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/4eb5f99202f5fe97
5716,536,"Anders Ohlsson",755,475,755,3,F,"Light Heavyweight",11,M,KO/TKO,"Punches to Head At Distance",1,2:01,http://ufcstats.com/fight-details/948da1b7ebbb06b3
5717,536,"Lukasz Bosacki",634,131,131,3,F,"Women's Flyweight",2,F,KO/TKO,"Punch to Body At Distance",1,4:55,http://ufcstats.com/fight-details/e7a915f39ecf6db0
5718,536,"Lukasz Bosacki",2699,1779,2699,5,F,Featherweight,7,M,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/5a440bdee19efaab
5719,537,"Jason Herzog",102,3988,102,3,F,Lightweight,8,M,Submission,"Armbar From Bottom Guard",1,3:00,http://ufcstats.com/fight-details/2279d909f6e3e552
5720,537,"Lukasz Bosacki",1739,2276,2276,3,F,"Women's Flyweight",2,F,"TKO - Doctor's Stoppage",Cut,1,5:00,http://ufcstats.com/fight-details/47f9c14a7dca1ad7
5721,537,"Lukasz Bosacki",2680,2952,2952,3,F,Welterweight,9,M,Submission,"Guillotine Choke After Drop to Guard",1,4:40,http://ufcstats.com/fight-details/5b062be91c65fb73
5722,537,"Anders Ohlsson",3965,1837,1837,3,F,"Catch Weight",,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/de2069fea664c4b7
5723,537,"Jason Herzog",3560,3725,3725,3,F,Heavyweight,12,M,KO/TKO,"Punches to Head At Distance",1,4:59,http://ufcstats.com/fight-details/6eaa4981d0335c8a
5724,537,"Anders Ohlsson",143,778,143,3,F,"Light Heavyweight",11,M,KO/TKO,"Punch to Head At Distance",1,4:19,http://ufcstats.com/fight-details/eedcb6c5d163e581
5725,537,"Lukasz Bosacki",2524,3330,2524,3,F,"Women's Flyweight",2,F,Submission,"Rear Naked Choke",2,3:31,http://ufcstats.com/fight-details/e8ef17c0babcfca5
5726,537,"Jason Herzog",2196,1475,1475,3,F,Middleweight,10,M,KO/TKO,"Punches to Head At Distance",1,0:18,http://ufcstats.com/fight-details/a2620cbef573a837
5727,537,"Lukasz Bosacki",3842,1458,3842,3,F,Heavyweight,12,M,KO/TKO,"Kick to Body At Distance
      Front Kick",2,1:15,http://ufcstats.com/fight-details/ccfe7b0d29c5440c
5728,537,"Anders Ohlsson",3923,540,3923,3,F,Middleweight,10,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/51108eabae8391ca
5729,537,"Jason Herzog",2642,1195,2642,5,T,Lightweight,8,M,Submission,"Triangle Choke From Bottom Guard",2,1:34,http://ufcstats.com/fight-details/59eea37af7efb06c
5730,538,"Chris Tognoni",1718,2567,1718,3,F,Bantamweight,6,M,KO/TKO,"Punch to Head In Clinch",3,2:51,http://ufcstats.com/fight-details/7e6f12a95c14f9de
5731,538,"Chris Tognoni",1678,2005,1678,3,F,"Light Heavyweight",11,M,KO/TKO,"Punch to Head At Distance",1,2:38,http://ufcstats.com/fight-details/783761d95060ffc4
5732,538,"Mark Smith",3941,3957,3957,3,F,Welterweight,9,M,Submission,"Arm Triangle From Mount",2,2:09,http://ufcstats.com/fight-details/696ff200d98fa878
5733,538,"Keith Peterson",3557,2231,3557,3,F,Middleweight,10,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/09f5fb0bec3c948a
5734,538,"Herb Dean",4001,3097,4001,3,F,Bantamweight,6,M,KO/TKO,"Kick to Head At Distance",1,2:46,http://ufcstats.com/fight-details/4e566bd7094b49da
5735,538,"Mark Smith",1386,1517,1517,3,F,Lightweight,8,M,KO/TKO,"Punches to Head At Distance",1,1:46,http://ufcstats.com/fight-details/95beb5ec32718faf
5736,538,"Keith Peterson",1368,2435,2435,3,F,Lightweight,8,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/6915d46b49999f60
5737,538,"Mark Smith",1559,2696,1559,3,F,Middleweight,10,M,Submission,"Injury  
      Verbal submission",1,2:39,http://ufcstats.com/fight-details/997dcf5fd2eb0f2f
5738,538,"Herb Dean",1371,1450,1450,3,F,Heavyweight,12,M,KO/TKO,"Punches to Head On Ground",2,1:12,http://ufcstats.com/fight-details/d763ad79532b27ff
5739,538,"Keith Peterson",2417,1108,2417,3,F,Featherweight,7,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/83955de599b2d874
